contig	numParameters	likelihood
c025850	11	-1822.325009
c025851	11	-1441.652096
c025854	27	-1947.147075
c025868	13	-1337.368783
c025873	29	-1546.861883
c025896	27	-1212.167266
c025899	19	-1671.571872
c025909	15	-3250.085077
c025922	29	-4541.894093
c025925	13	-1726.711228
c025930	21	-2517.396346
c025948	25	-1966.024831
c025952	29	-1932.813112
c025959	9	-1135.201694
c025960	21	-533.525183
c025961	13	-2865.155038
c025964	15	-632.390131
c025970	19	-1856.357912
c025980	25	-1364.002727
c025989	9	-961.009164
c025997	19	-858.445427
c025998	19	-2844.095748
c026035	33	-3108.681901
c026048	11	-732.891317
c026055	17	-2805.426207
c026057	21	-1559.126477
c026059	15	-1360.722758
c026078	27	-1825.237507
c026081	33	-2124.278212
c026087	35	-2565.647427
c026091	11	-3045.476498
c026110	35	-1327.798988
c026114	19	-2875.185808
c026141	35	-4209.553217
c026145	21	-881.970477
c026148	15	-3763.983735
c026153	11	-1683.603278
c026178	9	-2801.926094
c026179	33	-2555.036562
c026181	15	-4004.507686
c026188	11	-3552.878534
c026191	23	-1873.418847
c026237	15	-1199.352619
c026238	19	-2096.867817
c026246	35	-2691.651884
c026255	9	-1618.951043
c026256	15	-2083.273113
c026259	11	-2415.871833
c026261	13	-2338.819315
c026266	9	-1873.123475
c026274	13	-1583.569598
c026285	11	-2801.579356
c026305	31	-4725.765401
c026311	15	-1456.722705
c026316	9	-1416.689585
c026337	17	-4317.106886
c026341	19	-1897.281065
c026348	37	-3068.612850
c026365	31	-3916.996622
c026369	11	-1931.367935
c026371	23	-2202.022964
c026375	23	-1797.369606
c026383	13	-1858.611190
c026388	23	-2553.036090
c026392	11	-2657.046620
c026398	15	-2729.945321
c026399	9	-2181.866071
c026407	9	-1075.197660
c026432	21	-1893.686096
c026439	11	-2130.131077
c026481	9	-2167.610619
c026491	9	-2027.043014
c026497	11	-1010.545644
c026500	21	-1844.499309
c026504	23	-1640.981804
c026522	17	-2942.828450
c026524	21	-2456.068794
c026533	31	-825.355410
c026538	15	-2409.976673
c026540	13	-2717.684471
c026543	15	-1081.991984
c026545	11	-1234.262135
c026548	9	-497.567344
c026550	9	-2266.303475
c026564m	23	-1632.377947
c026570	19	-673.808461
c026573	19	-5277.794761
c026587	19	-2614.895215
c026589	23	-2363.498933
c026595	13	-1851.770964
c026597	11	-1010.282194
c026604	11	-1627.397721
c026610	23	-4383.607639
c026614	23	-2455.714236
c026618	29	-1883.404735
c026620	11	-752.876723
c026640	13	-2105.729112
c026644	17	-851.854163
c026655	9	-1412.388139
c026662	9	-2259.523799
c026665	15	-2504.784393
c026669	15	-1646.194926
c026691	21	-2446.516919
c026698	37	-584.459803
c026701	33	-1704.321669
c026704	9	-1928.949565
c026711	9	-1545.709764
c026729	31	-5549.866331
c026734	19	-1727.848879
c026737	9	-641.028316
c026748	25	-929.666190
c026749	13	-1908.626333
c026762	27	-1940.663164
c026768	25	-4017.376100
c026775	9	-1801.565122
c026797	25	-1521.256247
c026800	27	-1227.483973
c026801	27	-1130.564650
c026811	25	-2477.373335
c026826	9	-1717.243663
c026830	25	-830.084606
c026836	13	-2379.796004
c026842	37	-2316.266376
c026846	15	-2380.624329
c026850	41	-1928.627592
c026879	9	-1426.170787
c026905	29	-1736.817642
c026921	15	-1696.644342
c026949	15	-2054.960485
c026975	11	-1775.641634
c026976m	23	-952.691511
c026978	35	-4085.478554
c027000	9	-1655.747295
c027006	15	-3541.394934
c027007	17	-2550.034707
c027008	29	-2738.548162
c027013	39	-2772.273471
c027029	9	-3562.368104
c027041	23	-3412.239081
c027050p	33	-3876.552579
c027065	13	-894.975966
c027066	19	-5539.237963
c027093	17	-1937.647241
c027099	11	-2894.291374
c027102	31	-1986.454310
c027104	11	-2569.136769
c027111	9	-2775.049764
c027114	9	-886.953143
c027123	23	-3062.978453
c027127	15	-977.424517
c027128	11	-1511.229243
c027133	21	-2521.659784
c027136	13	-1690.780024
c027141	15	-835.019440
c027166	25	-1643.548659
c027169	31	-1925.751164
c027170	15	-2534.923635
c027178	9	-1171.374970
c027179	27	-1976.707573
c027192	39	-1143.408887
c027196	33	-781.590017
c027199	9	-1078.523344
c027200	35	-3307.615122
c027202	11	-2408.085548
c027248	11	-2572.669410
c027253	25	-3152.518446
c027259	11	-1652.721838
c027260	9	-1769.178862
c027272	31	-2067.604211
c027285	13	-2663.742895
c027286	15	-928.818919
c027287	23	-1937.918734
c027295	21	-4451.918395
c027303	27	-1473.986315
c027314	11	-1162.522557
c027319	15	-2345.737436
c027321	9	-457.683717
c027328	25	-2319.610873
c027331	9	-1540.827745
c027332	37	-1308.309909
c027333	23	-1798.447433
c027348	9	-223.335016
c027353	9	-2179.019452
c027357	15	-1688.971684
c027380	27	-4136.840229
c027385	17	-1658.946150
c027392	35	-3859.258484
c027394	35	-1776.735147
c027396	9	-701.226665
c027405	37	-3053.304480
c027408	11	-1407.389079
c027419	29	-2657.318149
c027426	9	-1774.668004
c027429	33	-1221.244033
c027439	21	-2608.216664
c027441	11	-1393.497716
c027447	11	-1088.809281
c027449	23	-4197.188733
c027467	11	-1738.887388
c027477	13	-1031.339071
c027485	17	-1002.471718
c027502	11	-787.035335
c027504	9	-2237.275904
c027512	17	-2862.715816
c027533	15	-1732.790150
c027542	13	-2045.317130
c027561	11	-1589.865060
c027611	25	-1608.795744
c027625	19	-2357.370550
c027659	13	-2990.829162
c027694	31	-1778.941984
c027697	17	-2058.849170
c027706	17	-1249.478835
c027715	23	-2063.491933
c027724	21	-2214.498171
c027725	21	-3006.383554
c027732	13	-1444.738689
c027733	9	-1485.635021
c027741	27	-2839.804069
c027759	31	-3459.342871
c027773	17	-1036.512258
c027783	15	-1760.948678
c027796	21	-2837.058311
c027800	23	-1854.944944
c027801	11	-2572.895138
c027806	15	-2380.340943
c027815	21	-2394.762862
c027822	9	-1536.950928
c027847	15	-1767.955740
c027850	17	-1847.698908
c027855	23	-1970.327488
c027859	21	-1404.493500
c027868	13	-1739.359365
c027902	23	-2173.167729
c027910	15	-1819.421153
c027911	15	-2489.040893
c027914	21	-1471.326429
c027916	9	-2263.467243
c027917	13	-883.878443
c027945	31	-1419.268272
c027960	9	-1430.785089
c027971	23	-1882.198611
c027974p	13	-1240.194482
c027985	17	-1555.698234
c027986	33	-3070.816442
c027990	27	-3545.319702
c027995	29	-2493.969383
c028000	9	-2207.031358
c028010	17	-359.134086
c028011	33	-2348.373902
c028013	31	-1772.141467
c028038	23	-2172.364545
c028044	11	-1172.634104
c028051	9	-1270.434998
c028060	15	-2340.803022
c028067	9	-1568.273130
c028068	21	-2583.406655
c028078	15	-2730.733018
c028089	29	-1652.276519
c028090	31	-2986.016441
c028108	19	-1453.229754
c028113	19	-2283.001782
c028119	25	-1389.700332
c028129	19	-2876.863768
c028146	9	-2289.939459
c028153	15	-536.708001
c028156	37	-3052.464185
c028158	27	-1294.662314
c028161	23	-2699.809612
c028164	11	-1798.003022
c028184	11	-2502.348411
c028195	39	-2709.268022
c028196	11	-874.407535
c028199	17	-2445.558945
c028216	19	-1759.893550
c028218	9	-1682.683974
c028219	11	-681.196638
c028225	23	-3038.559130
c028229	31	-2048.643282
c028236	11	-3101.525404
c028242	13	-1520.144117
c028247	9	-1066.440249
c028261	39	-1952.090519
c028265	39	-3440.706165
c028269	33	-2924.140086
c028270	9	-2535.327743
c028274	17	-2584.308803
c028283	19	-2065.696237
c028301	15	-3350.676083
c028306	9	-1846.088149
c028309	33	-3989.092428
c028320	15	-2004.422408
c028336	9	-2617.825044
c028337	11	-1566.460808
c028342	19	-2546.664873
c028347	25	-2813.106714
c028353	15	-2867.822931
c028359	21	-1203.455600
c028364	19	-2633.577670
c028371	17	-1969.378818
c028382	19	-2555.534067
c028388	13	-1970.181452
c028400	15	-666.709229
c028419	15	-1297.958218
c028427	9	-2413.311497
c028432	13	-1602.965281
c028448	21	-3111.842543
c028449	11	-1370.283762
c028451	19	-3910.206834
c028454	19	-1574.810515
c028455	23	-868.178648
c028469	15	-3001.117963
c028474	9	-2050.433215
c028484	27	-2153.660366
c028488	23	-1415.342899
c028493	33	-2540.727234
c028501	11	-1221.945002
c028507	33	-3217.770743
c028511	13	-3318.146815
c028519	19	-1746.730813
c028544	9	-721.703319
c028553	23	-1907.996601
c028554	15	-2769.811615
c028562	19	-757.740438
c028569	21	-3082.205197
c028576	15	-904.498318
c028585	11	-2250.916826
c028596	9	-1626.380827
c028598	11	-1726.576309
c028599	17	-2981.399094
c028611	29	-2157.913936
c028621	11	-1955.495197
c028627	13	-1238.343916
c028632	11	-1599.737121
c028641	15	-1453.561322
c028643	13	-1442.908886
c028648	15	-1085.460940
c028659	17	-1739.444548
c028662	37	-3284.555812
c028669	17	-1212.812111
c028672	13	-1994.393435
c028686	27	-2648.255826
c028690	27	-1200.852288
c028695	31	-4870.795952
c028719	9	-1895.693363
c028723	25	-2045.536623
c028727	35	-3476.988572
c028734	13	-2380.430419
c028742	11	-1336.128355
c028751	13	-1101.682171
c028754	23	-2477.355417
c028763	23	-3746.064285
c028772	37	-3676.120106
c028777	33	-3829.426503
c028796	11	-1521.070008
c028800	19	-1663.983930
c028816	37	-1460.497938
c028819	15	-1015.460880
c028825	29	-1594.723604
c028826	29	-2751.626371
c028844	17	-2554.936017
c028849	29	-3336.473843
c028883	27	-2489.356623
c028889	9	-838.633845
c028892	27	-3091.756617
c028902	27	-2381.549559
c028909	9	-949.369036
c028914	9	-1856.369394
c028926	31	-5358.405310
c028949	11	-1325.921596
c028955	15	-1864.265215
c028968	23	-1570.164122
c028978	9	-1448.121719
c028983	15	-1861.645881
c028998	33	-2532.487038
c029003	17	-1553.073241
c029005	27	-2536.544564
c029007	9	-840.431047
c029018	33	-2870.473937
c029020	23	-2751.533121
c029027	19	-2322.090096
c029043	15	-2657.719016
c029056	31	-2317.294590
c029059	21	-2726.835788
c029066	19	-2393.271550
c029067	23	-3828.531488
c029076	19	-1636.936552
c029087	19	-1511.559697
c029094	13	-2894.129801
c029095	37	-3133.728437
c029096	31	-1744.561649
c029103	9	-1919.970771
c029105	21	-3239.887448
c029106	27	-1575.741546
c029116	13	-1809.918337
c029121	25	-945.535222
c029129	13	-868.260008
c029134	9	-1728.159531
c029138	29	-2164.438652
c029141	27	-2827.649489
c029163	23	-4217.330536
c029173	11	-2408.334274
c029180	19	-1198.467135
c029181	23	-1538.567536
c029186	11	-1008.451820
c029193	19	-2961.835388
c029200	21	-3109.572124
c029202	25	-2124.938342
c029239	9	-1729.369699
c029241	13	-2425.335955
c029249	27	-3129.400873
c029263	21	-1844.799797
c029280	37	-2196.398875
c029283	27	-2977.971381
c029301	9	-2971.064532
c029311	19	-1846.170337
c029316	9	-298.952816
c029322	35	-3010.438287
c029340	9	-1676.399618
c029346	9	-1622.228949
c029351	15	-1632.694031
c029355	31	-1394.740312
c029357	35	-1757.350942
c029379	17	-1646.521786
c029383	37	-3558.082870
c029393	27	-1045.230920
c029410	25	-2324.122211
c029411	9	-1125.739595
c029412	27	-1154.562330
c029414	9	-814.678947
c029415	17	-2287.481268
c029431	9	-1616.833649
c029434	21	-1487.244440
c029440	27	-2579.321055
c029441	21	-1986.386278
c029444	9	-1302.813111
c029449	19	-1034.164628
c029450	25	-3377.224036
c029470	17	-2940.577168
c029479	19	-1457.833066
c029488	9	-1353.942970
c029495	11	-2885.580992
c029496	11	-2061.061045
c029502	15	-2278.198015
c029512	29	-1128.893391
c029517	17	-1734.134754
c029518	25	-2719.404217
c029545	29	-2506.392484
c029548	21	-2076.741139
c029556	11	-867.030948
c029557	31	-3013.913368
c029571	27	-1711.886109
c029577	29	-2505.195130
c029583	15	-1438.261545
c029587	9	-1209.551775
c029589	17	-667.600256
c029593	9	-1066.659929
c029609	21	-1134.242376
c029624	33	-3999.782871
c029625	23	-3279.659124
c029629	23	-2279.799076
c029633	27	-1235.274046
c029642	29	-1402.958551
c029645	11	-1376.103707
c029650	21	-1893.799386
c029659	11	-1702.104131
c029668	9	-1728.060742
c029671	15	-1118.700048
c029679	15	-2311.296757
c029682	15	-625.675263
c029684	15	-3113.187028
c029688	23	-2291.564703
c029705	13	-516.174623
c029716	15	-676.620085
c029735	33	-1984.200572
c029736	13	-1703.939051
c029753	17	-2149.529533
c029756	9	-1691.019155
c029758	13	-1058.243481
c029763	9	-1681.002545
c029764	23	-1640.990557
c029765	9	-595.384334
c029788	9	-961.966078
c029790	23	-3665.488693
c029815	11	-2751.411536
c029816	11	-1955.354974
c029822	27	-1378.729959
c029832	9	-2373.286559
c029837	19	-3694.970268
c029846	9	-1267.836364
c029852	21	-3655.833870
c029858	13	-1366.565899
c029859	9	-2066.605807
c029864	13	-1562.766108
c029868	31	-1565.539150
c029874	11	-1501.871064
c029881	15	-1500.676708
c029883	19	-2815.870087
c029892	23	-1252.628570
c029897	23	-1783.128562
c029905	19	-3800.712725
c029909	37	-1597.148820
c029915	11	-1987.013687
c029916	29	-2289.643735
c029962	15	-923.553967
c029966	9	-643.625646
c029967	11	-2127.033857
c029971	15	-1368.122166
c029976	11	-1675.765701
c029987	9	-1330.934835
c029991	19	-2832.000133
c029992	11	-2685.166769
c030007	23	-2917.994990
c030011	11	-1767.726331
c030017	29	-1808.611074
c030023	31	-2318.294331
c030032	11	-1267.232231
c030040	33	-2750.666008
c030055	15	-1142.750056
c030090	21	-1070.958203
c030099	29	-5046.824819
c030100	9	-2125.700571
c030102	9	-557.132340
c030106	9	-528.248814
c030119	15	-1725.507248
c030122	9	-2851.094802
c030129	9	-1363.867213
c030130	33	-1805.566098
c030165	17	-1315.451004
c030167	19	-3048.107866
c030173	31	-1116.600925
c030175	19	-466.881868
c030177	11	-1520.429342
c030182	17	-1116.216517
c030191	15	-2188.620844
c030200	13	-1225.474649
c030215	27	-1521.591163
c030249	11	-830.058344
c030255	27	-1390.414334
c030257	13	-599.075978
c030263	9	-1394.415366
c030293	9	-661.415596
c030295	37	-1098.327013
c030309	9	-1036.886569
c030316	27	-1148.347655
c030327	25	-2180.635391
c030329	25	-2814.885696
c030341	17	-1318.835702
c030348	9	-2649.954636
c030355	9	-1278.282937
c030364	19	-2013.785395
c030390	11	-1241.974043
c030396	21	-1425.354924
c030398	11	-1852.881427
c030426	13	-3002.253620
c030428	27	-1471.258785
c030432	19	-2537.575129
c030448	27	-1875.580533
c030454	27	-913.350045
c030455	19	-1738.635408
c030457	9	-1341.714395
c030460	13	-645.144757
c030463	27	-1671.131262
c030474	15	-2078.271572
c030480	23	-2168.729295
c030483	33	-1790.004360
c030502	33	-3849.856385
c030503	33	-856.743531
c030515	11	-1412.263798
c030517	11	-1350.627570
c030520	25	-3409.218448
c030523	13	-2383.059827
c030527	37	-2867.883938
c030528	11	-1514.807398
c030537	25	-2501.871066
c030538	21	-1638.452093
c030549	9	-1128.964682
c030577	31	-2264.787092
c030579	27	-2246.318718
c030582	13	-1092.611568
c030586	9	-2499.713463
c030593	33	-2233.155499
c030598	17	-1584.987691
c030600	19	-2562.525911
c030629	19	-1643.669096
c030636	23	-2348.616477
c030655	13	-902.632443
c030660	15	-2607.774538
c030667	25	-1408.819533
c030688	35	-1908.616071
c030691	17	-1414.107485
c030693	33	-1506.260067
c030695	13	-1708.498686
c030696	11	-1400.145804
c030699	21	-3088.750090
c030719	25	-3860.681726
c030721	11	-1275.540289
c030735	13	-1191.399959
c030740	23	-2830.246098
c030749	17	-1911.137981
c030754	29	-1789.883926
c030758	33	-970.628440
c030766	11	-741.117922
c030798	13	-2133.560908
c030812	33	-2556.421706
c030813	9	-836.840613
c030821	13	-1703.771329
c030835	9	-2029.476339
c030839	11	-1325.683341
c030840	15	-1667.165257
c030847	11	-987.495686
c030849	11	-1104.580323
c030852	13	-2006.970768
c030855	27	-1892.661202
c030864	21	-1635.291726
c030877	21	-2023.333712
c030887	37	-1216.322810
c030891	15	-780.569554
c030893	11	-1348.348931
c030896	29	-2629.829825
c030897	9	-2768.211294
c030904	9	-1525.946423
c030914	13	-1606.966755
c030934	27	-3397.605721
c030948	21	-2832.625944
c030957	11	-1154.578356
c030959	33	-2000.810299
c030960	27	-984.781627
c030963	39	-3118.552064
c030978	13	-750.914121
c030981	27	-1195.405729
c030982	37	-2456.490825
c030989	9	-1087.323665
c030991	23	-881.997003
c030996	13	-1332.156483
c031013	39	-1179.228176
c031017	15	-2429.930856
c031029	9	-1340.987516
c031073	15	-3103.990297
c031079	9	-1828.267240
c031082	33	-3632.744536
c031084	29	-2500.615181
c031125	13	-1694.699641
c031134	15	-513.025019
c031135	15	-2355.594046
c031141	39	-3717.627712
c031145	9	-483.127414
c031155	9	-527.691311
c031157	11	-1239.780935
c031188	19	-1704.694506
c031190	25	-2332.611064
c031212	23	-1945.175629
c031223	9	-572.008614
c031224	9	-1431.836778
c031228	11	-888.573115
c031253	11	-1721.923332
c031254	21	-2697.141527
c031257	35	-2757.891263
c031274	27	-2020.071920
c031287	9	-1841.724356
c031289	27	-998.963138
c031295	11	-983.905392
c031299	9	-1370.009566
c031334	35	-1609.302623
c031349	21	-1513.134028
c031381	19	-537.523961
c031387	13	-1009.806462
c031443	19	-1221.334665
c031491	11	-1576.262571
c031498	11	-1340.204517
c031520	9	-956.587307
c031526	13	-710.339458
c031531	21	-1642.063096
c031559	23	-1183.996775
c031585	29	-2017.642785
c031599	19	-2804.445750
c031612	21	-1498.000135
c031615	9	-1315.166277
c031627	11	-601.057261
c031670	27	-1355.259449
c031713	15	-1867.357061
c031727	23	-1356.645214
c031729	9	-1295.317920
c031759	33	-1382.484787
c031771	21	-2572.434530
c031783	9	-1125.222021
c031796	15	-1828.839405
c031812	29	-1686.100776
c031820	9	-684.582013
c031821	9	-1428.823202
c031824	9	-1015.175618
c031826	27	-2745.323273
c031835	9	-1402.875068
c031840	17	-1714.082453
c031873	29	-2628.183199
c031916	15	-3858.802567
c031977	17	-1832.398091
c031994	13	-841.327340
c032000	9	-982.817212
c032014	11	-1410.123193
c032042	9	-1359.005198
c032051	13	-2356.968756
c032052	13	-997.111393
c032073	11	-490.959519
c032084	23	-2411.499381
c032093	31	-2646.508788
c032103	13	-995.308846
c032109	9	-1342.438542
c032132	23	-3437.584728
c032152	27	-1445.880997
c032161	27	-1775.337079
c032174	37	-2999.528803
c032194	27	-1417.514226
c032198	13	-1160.923123
c032210	9	-1083.070832
c032228	25	-2003.606493
c032232	19	-2811.684546
c032245	23	-1205.890840
c032250	25	-1196.169586
c032254	13	-2238.282310
c032265	27	-1663.791114
c032269	25	-1494.273238
c032274	9	-1534.887564
c032280	9	-935.268077
c032327	33	-2527.259217
c032368	35	-2342.975376
c032391	13	-983.442476
c032392	13	-1331.171756
c032393	9	-481.706602
c032394	33	-2421.372715
c032410	33	-1574.710959
c032426	15	-1650.681020
c032443	11	-3148.850978
c032445	31	-1406.627564
c032446	9	-794.977760
c032460	15	-1218.081420
c032461	23	-3223.671978
c032482	13	-2068.523046
c032497	27	-1538.615138
c032510	17	-2699.394112
c032516	15	-1650.834995
c032523	15	-1712.527047
c032581	21	-1966.436798
c032616	27	-1775.704714
c032648	13	-932.503369
c032667	11	-1442.934780
c032699	15	-1598.609278
c032702	25	-563.470998
c032707	39	-2161.240535
c032708	13	-1343.805638
c032722	13	-436.362674
c032747	9	-1475.628362
c032754	19	-1228.719269
c032761	9	-2168.450748
c032775	19	-1882.267225
c032782	17	-1522.024941
c032787	29	-1106.161433
c032789	21	-3019.500512
c032790	35	-1997.536400
c032797	17	-1292.234148
c032805	9	-893.581941
c032818	27	-2438.518203
c032826	9	-2069.351674
c032830	35	-1836.998069
c032857	11	-612.001431
c032859	39	-1826.778770
c032865	17	-1036.571080
c032894	11	-1632.287012
c032897	13	-1429.500687
c032926	9	-1692.186639
c032950	33	-2993.776919
c032953	11	-698.254003
c032962	31	-3133.814197
c032966	11	-1125.573324
c032967	31	-2548.514432
c032974	11	-629.974343
c032975	15	-856.992555
c032978	21	-2165.894970
c032987	37	-1620.217435
c032991	31	-2715.299742
c033009	9	-698.877159
c033018	11	-1012.456315
c033026	19	-1665.504002
c033029	9	-935.084855
c033053	11	-1319.494732
c033056	35	-3743.570239
c033061	19	-1918.297929
c033098	29	-2910.923776
c033102	15	-1429.897871
c033135	39	-1470.941430
c033139	9	-1378.314313
c033152	11	-972.638427
c033244	13	-401.858402
c033287	25	-2148.502697
c033291	13	-1001.290904
c033296	13	-1462.972591
c033307	9	-741.663000
c033318	15	-2421.549267
c033353	9	-817.055858
c033378	17	-388.621351
c033385	21	-1605.243428
c033394	15	-872.786732
c033402p	31	-733.618642
c033415	11	-841.294764
c033424	9	-1873.687897
c033426	23	-833.583814
c033443	17	-1446.972218
c033462	9	-1259.742865
c033465	11	-1789.529714
c033489	9	-1399.911763
c033528	9	-885.944798
c033535	31	-2324.576364
c033538	15	-1143.824255
