contig	total	optimal	suboptimal	ambiguous	fop
c001110	631	68	563	0	0.107765451664
c019851	269	49	220	0	0.182156133829
c048502	81	17	64	0	0.20987654321
c004190	583	79	500	4	0.135506003431
c004195	776	102	584	90	0.131443298969
c004199	331	38	293	0	0.114803625378
c015168	115	15	92	8	0.130434782609
c019857	412	61	349	2	0.148058252427
c016581	52	5	47	0	0.0961538461538
c000857m	933	122	811	0	0.130760986066
c000076p	1920	251	1651	18	0.130729166667
c015166	318	35	283	0	0.110062893082
c004575	793	97	696	0	0.122320302648
c004576	845	120	725	0	0.14201183432
c015162	352	40	232	80	0.113636363636
c009016	261	48	211	2	0.183908045977
c005573	697	84	613	0	0.120516499283
c009013	122	14	108	0	0.114754098361
c009018	641	77	564	0	0.120124804992
c005579	653	107	546	0	0.163859111792
c007423m	176	26	150	0	0.147727272727
c025835	216	30	184	2	0.138888888889
c025832	214	30	177	7	0.140186915888
c053514	67	7	60	0	0.10447761194
c043311	139	15	124	0	0.107913669065
c043313	61	8	53	0	0.131147540984
c043312	139	19	120	0	0.136690647482
c020340	239	26	213	0	0.108786610879
c020342	324	49	275	0	0.151234567901
c020347	110	20	90	0	0.181818181818
c020348	56	5	51	0	0.0892857142857
c030974	196	26	167	3	0.132653061224
c030978	124	17	107	0	0.137096774194
c017067	418	41	371	6	0.0980861244019
c045504	125	13	112	0	0.104
c017287	500	54	380	66	0.108
c026225	190	22	168	0	0.115789473684
c000453p	105	11	94	0	0.104761904762
c017281	333	22	311	0	0.0660660660661
c024418	144	13	131	0	0.0902777777778
c024046	239	26	213	0	0.108786610879
c021038	121	21	100	0	0.173553719008
c050880	45	6	39	0	0.133333333333
c024412	96	14	82	0	0.145833333333
c019149	299	33	266	0	0.110367892977
c000662m	774	104	670	0	0.134366925065
c016509	43	5	37	1	0.116279069767
c016507	298	44	254	0	0.147651006711
c016505	202	30	172	0	0.148514851485
c016503	264	23	193	48	0.0871212121212
c016501	135	19	116	0	0.140740740741
c015058	229	32	197	0	0.139737991266
c044170	61	1	60	0	0.016393442623
c010904	358	41	317	0	0.114525139665
c010906	317	29	288	0	0.0914826498423
c010902	489	50	439	0	0.102249488753
c010908	231	21	210	0	0.0909090909091
c004957p	304	47	247	10	0.154605263158
c022078	97	19	78	0	0.19587628866
c022070	173	41	132	0	0.236994219653
c022072	123	14	109	0	0.113821138211
c023709	227	40	187	0	0.176211453744
c023707	280	33	247	0	0.117857142857
c031206	96	15	81	0	0.15625
c031204	149	24	125	0	0.161073825503
c017746	124	12	112	0	0.0967741935484
c017744	345	33	312	0	0.095652173913
c017742	263	38	225	0	0.144486692015
c017740	301	37	264	0	0.12292358804
c002844	931	121	805	5	0.129967776584
c010014	310	43	267	0	0.138709677419
c017299	295	33	262	0	0.11186440678
c010010	201	30	171	0	0.149253731343
c051657	82	14	68	0	0.170731707317
c017293	284	37	247	0	0.130281690141
c015668	340	46	294	0	0.135294117647
c015666	66	11	55	0	0.166666666667
c015665	293	31	262	0	0.105802047782
c015663	311	42	269	0	0.135048231511
c015661	247	35	212	0	0.141700404858
c050309	81	10	71	0	0.123456790123
c027080	221	20	144	57	0.0904977375566
c027086	316	45	271	0	0.142405063291
c027088	127	22	105	0	0.173228346457
c002333p	600	88	512	0	0.146666666667
c015992	364	40	324	0	0.10989010989
c002333m	115	9	106	0	0.0782608695652
c015999	220	18	202	0	0.0818181818182
c027558	236	26	197	13	0.110169491525
c027554	92	13	79	0	0.141304347826
c028737	129	22	107	0	0.170542635659
c042648	65	9	56	0	0.138461538462
c042645	82	5	77	0	0.0609756097561
c042647	23	2	21	0	0.0869565217391
c006043	439	53	386	0	0.120728929385
c006041	640	85	555	0	0.1328125
c006047	479	80	399	0	0.167014613779
c006045	902	52	392	458	0.0576496674058
c006049	723	103	620	0	0.142461964039
c053654	33	5	28	0	0.151515151515
c046149	118	15	103	0	0.127118644068
c008981	74	11	63	0	0.148648648649
c008983	340	42	298	0	0.123529411765
c008982	252	42	210	0	0.166666666667
c020029	414	56	358	0	0.135265700483
c020022	343	36	307	0	0.104956268222
c020024	148	22	126	0	0.148648648649
c020026	196	24	172	0	0.122448979592
c052014	48	4	44	0	0.0833333333333
c052012	78	10	68	0	0.128205128205
c007318	748	105	643	0	0.140374331551
c007314	416	50	366	0	0.120192307692
c007316	256	28	228	0	0.109375
c007313	663	77	586	0	0.116138763198
c001803	1270	142	1114	14	0.111811023622
c012855	413	41	372	0	0.0992736077482
c001804	1181	156	1025	0	0.132091447925
c040268	60	7	53	0	0.116666666667
c037982	85	8	77	0	0.0941176470588
c018712	105	10	95	0	0.0952380952381
c018714	158	21	137	0	0.132911392405
c018719	132	9	117	6	0.0681818181818
c045616	27	4	23	0	0.148148148148
c045613	126	13	103	10	0.103174603175
c046494	49	10	39	0	0.204081632653
c046496	117	9	75	33	0.0769230769231
c046490	45	3	42	0	0.0666666666667
c002843	926	109	817	0	0.117710583153
c047764	120	18	102	0	0.15
c003523	336	45	291	0	0.133928571429
c003521	321	50	239	32	0.155763239875
c003524	799	118	681	0	0.147684605757
c003528	581	82	499	0	0.141135972461
c016670	337	40	297	0	0.118694362018
c011426	515	71	444	0	0.13786407767
c033861	165	20	143	2	0.121212121212
c016673	353	38	315	0	0.107648725212
c018899	170	20	150	0	0.117647058824
c048728	53	8	45	0	0.150943396226
c005898m	87	12	75	0	0.137931034483
c004970	855	120	725	10	0.140350877193
c004972	996	115	881	0	0.11546184739
c004974	456	51	327	78	0.111842105263
c004976	684	88	596	0	0.12865497076
c004978	568	74	494	0	0.130281690141
c018893	450	39	372	39	0.0866666666667
c000078	3567	215	1872	1480	0.0602747406784
c044238	46	6	40	0	0.130434782609
c000072	4104	478	3532	94	0.116471734893
c013634	460	63	397	0	0.136956521739
c001938p	274	35	239	0	0.127737226277
c013631	109	12	97	0	0.110091743119
c041511	80	8	72	0	0.1
c031682	163	13	150	0	0.079754601227
c028531	153	17	136	0	0.111111111111
c054365	67	10	57	0	0.149253731343
c054361	84	10	71	3	0.119047619048
c032880	59	8	51	0	0.135593220339
c008458	367	53	310	4	0.144414168937
c035479	174	21	153	0	0.120689655172
c007853p	300	16	103	181	0.0533333333333
c035473	150	20	130	0	0.133333333333
c010632	351	42	309	0	0.119658119658
c053648	103	10	91	2	0.0970873786408
c010630	314	23	218	73	0.0732484076433
c010631	558	86	472	0	0.154121863799
c000927	1445	139	773	533	0.0961937716263
c046151	89	12	77	0	0.134831460674
c000921	1810	230	1408	172	0.127071823204
c034100	117	9	108	0	0.0769230769231
c010635	416	41	354	21	0.0985576923077
c029667	181	14	167	0	0.0773480662983
c029663	93	6	87	0	0.0645161290323
c001033	1638	196	1442	0	0.119658119658
c001031	267	37	230	0	0.138576779026
c001037	1563	120	1443	0	0.0767754318618
c001035	528	85	443	0	0.160984848485
c030229	162	23	139	0	0.141975308642
c030227	232	31	201	0	0.133620689655
c038018	170	22	148	0	0.129411764706
c024534	274	26	248	0	0.0948905109489
c024532	283	30	244	9	0.106007067138
c038016	85	10	75	0	0.117647058824
c033458	71	8	58	5	0.112676056338
c026973	273	32	241	0	0.117216117216
c033454	218	21	197	0	0.0963302752294
c033456	144	25	119	0	0.173611111111
c002414	1381	235	1053	93	0.170166545981
c002416	1163	147	1016	0	0.126397248495
c002413	728	64	664	0	0.0879120879121
c006565	907	107	629	171	0.117971334068
c006567	483	43	356	84	0.0890269151139
c006561	531	44	487	0	0.0828625235405
c006563	523	88	435	0	0.168260038241
c006569	633	70	563	0	0.110584518167
c008646	522	30	182	310	0.0574712643678
c008644	433	53	380	0	0.122401847575
c008642	619	80	539	0	0.129240710824
c008640	150	26	124	0	0.173333333333
c004284m	200	42	158	0	0.21
c008648	165	26	139	0	0.157575757576
c004284p	379	64	315	0	0.168865435356
c022488	304	40	264	0	0.131578947368
c022679	117	10	107	0	0.0854700854701
c022671	70	4	66	0	0.0571428571429
c022677	251	34	217	0	0.135458167331
c022675	203	33	170	0	0.162561576355
c026399	187	20	167	0	0.106951871658
c026392	181	21	160	0	0.116022099448
c034815	145	23	121	1	0.158620689655
c034810	192	31	161	0	0.161458333333
c034812	175	24	151	0	0.137142857143
c032413	65	9	56	0	0.138461538462
c035608	123	13	110	0	0.105691056911
c011505	595	63	410	122	0.105882352941
c004016	794	87	707	0	0.109571788413
c004014	737	96	639	2	0.1302578019
c004012	929	106	823	0	0.114101184069
c004010	620	75	545	0	0.120967741935
c004019	589	72	517	0	0.122241086587
c049971	94	7	87	0	0.0744680851064
c050777	76	7	69	0	0.0921052631579
c017897	306	13	98	195	0.0424836601307
c027713	135	8	124	3	0.0592592592593
c027717	95	9	86	0	0.0947368421053
c027715	101	12	89	0	0.118811881188
c031945	94	11	83	0	0.117021276596
c031947	153	29	124	0	0.18954248366
c009191	333	40	293	0	0.12012012012
c009193	625	82	384	159	0.1312
c009195	627	101	526	0	0.161084529506
c021714	284	36	248	0	0.12676056338
c021716	173	23	150	0	0.132947976879
c021718	295	28	265	2	0.0949152542373
c043119	73	14	59	0	0.191780821918
c014801	148	13	135	0	0.0878378378378
c014805	333	33	300	0	0.0990990990991
c014809	308	40	247	21	0.12987012987
c005056	546	65	481	0	0.119047619048
c053321	56	10	46	0	0.178571428571
c005052	490	58	432	0	0.118367346939
c002437p	141	20	121	0	0.141843971631
c002568p	174	18	156	0	0.103448275862
c002568m	472	58	414	0	0.122881355932
c017215	234	42	192	0	0.179487179487
c017217	28	4	24	0	0.142857142857
c017216	361	38	323	0	0.105263157895
c006092p	308	33	272	3	0.107142857143
c006402m	77	10	67	0	0.12987012987
c015046	366	38	312	16	0.103825136612
c015044	246	32	214	0	0.130081300813
c015042	159	29	130	0	0.182389937107
c047560	79	17	62	0	0.215189873418
c043455	22	2	20	0	0.0909090909091
c043451	56	6	50	0	0.107142857143
c019250	126	13	113	0	0.103174603175
c043185	137	21	116	0	0.153284671533
c020288	278	40	238	0	0.143884892086
c014399	70	10	60	0	0.142857142857
c015408	364	37	322	5	0.101648351648
c014393	270	34	236	0	0.125925925926
c014395	399	57	342	0	0.142857142857
c014397	334	42	292	0	0.125748502994
c011577	411	42	369	0	0.102189781022
c016739	211	20	191	0	0.0947867298578
c045920	94	8	86	0	0.0851063829787
c016731	201	18	180	3	0.089552238806
c016733	163	20	143	0	0.122699386503
c016736	262	28	234	0	0.106870229008
c011249	312	37	275	0	0.11858974359
c018993	114	7	107	0	0.0614035087719
c011244	217	34	182	1	0.15668202765
c018706	130	14	108	8	0.107692307692
c049079	54	4	50	0	0.0740740740741
c054166	49	7	42	0	0.142857142857
c054160	101	6	95	0	0.0594059405941
c004068	704	76	628	0	0.107954545455
c022325	233	18	139	76	0.0772532188841
c035273	168	17	151	0	0.10119047619
c006170	627	104	523	0	0.165869218501
c022324	156	13	143	0	0.0833333333333
c037920	114	9	105	0	0.0789473684211
c037922	68	7	61	0	0.102941176471
c006171	347	36	224	87	0.103746397695
c001237	576	87	489	0	0.151041666667
c045071	130	13	117	0	0.1
c022326	318	54	260	4	0.169811320755
c003302	1015	138	877	0	0.135960591133
c003306	882	93	789	0	0.105442176871
c003304	224	37	187	0	0.165178571429
c003308	255	26	227	2	0.101960784314
c015818	489	86	357	46	0.175869120654
c015812	365	55	310	0	0.150684931507
c015814	303	43	260	0	0.141914191419
c012423	514	73	433	8	0.142023346304
c012425	186	23	163	0	0.123655913978
c012427	427	48	379	0	0.112412177986
c012429	348	44	302	2	0.126436781609
c003779	464	74	390	0	0.159482758621
c006765	526	75	451	0	0.142585551331
c006762	250	25	225	0	0.1
c006769	794	94	700	0	0.11838790932
c000658	1328	179	1149	0	0.134789156627
c000651	854	91	763	0	0.106557377049
c029272	232	25	207	0	0.10775862069
c029271	134	19	114	1	0.141791044776
c016540m	151	17	110	24	0.112582781457
c044849	113	15	98	0	0.132743362832
c044845	132	22	110	0	0.166666666667
c012284	462	33	192	237	0.0714285714286
c012280	181	22	159	0	0.121546961326
c012282	163	22	141	0	0.134969325153
c012288	249	39	210	0	0.156626506024
c019675	95	12	83	0	0.126315789474
c019677	268	39	229	0	0.14552238806
c052196	90	15	75	0	0.166666666667
c013881	254	32	202	20	0.125984251969
c013883	308	39	233	36	0.126623376623
c013889	448	56	392	0	0.125
c012741	337	40	297	0	0.118694362018
c012742	252	33	219	0	0.130952380952
c002882	819	106	713	0	0.129426129426
c002881	124	8	116	0	0.0645161290323
c002884	1060	154	906	0	0.145283018868
c030132	274	41	220	13	0.149635036496
c012749	448	57	391	0	0.127232142857
c008339	336	31	305	0	0.0922619047619
c007105	572	58	514	0	0.101398601399
c007101	289	45	244	0	0.155709342561
c007103	247	18	212	17	0.0728744939271
c048686	116	6	110	0	0.051724137931
c030139	277	39	238	0	0.140794223827
c015061	298	34	264	0	0.114093959732
c018501	353	10	66	277	0.028328611898
c018503	473	57	311	105	0.120507399577
c018505	311	34	246	31	0.109324758842
c018507	280	24	255	1	0.0857142857143
c018509	190	26	164	0	0.136842105263
c048578	117	17	100	0	0.145299145299
c049483	114	9	105	0	0.0789473684211
c049487	78	12	66	0	0.153846153846
c015064	286	29	257	0	0.101398601399
c032966	145	12	133	0	0.0827586206897
c032962	188	26	162	0	0.13829787234
c036209	163	26	136	1	0.159509202454
c008567	238	28	210	0	0.117647058824
c008565	475	56	419	0	0.117894736842
c049223	69	8	57	4	0.115942028986
c005219	906	108	798	0	0.119205298013
c028476	180	19	161	0	0.105555555556
c003919p	383	52	331	0	0.135770234987
c015465	334	29	305	0	0.0868263473054
c030529	77	2	75	0	0.025974025974
c030525	270	16	221	33	0.0592592592593
c030527	219	29	190	0	0.132420091324
c030523	244	40	204	0	0.16393442623
c001582	1277	142	1128	7	0.111198120595
c001177	76	8	68	0	0.105263157895
c001174	1526	236	1290	0	0.154652686763
c001172	1647	216	1402	29	0.131147540984
c011946p	216	19	157	40	0.087962962963
c025297	142	10	109	23	0.0704225352113
c025293	200	25	173	2	0.125
c034334	166	24	142	0	0.144578313253
c002162	934	128	806	0	0.13704496788
c003543m	359	56	303	0	0.155988857939
c015143	416	63	353	0	0.151442307692
c021998	209	29	180	0	0.138755980861
c021993	343	39	300	4	0.113702623907
c024743	91	8	74	9	0.0879120879121
c021997	348	51	297	0	0.146551724138
c024747	262	25	237	0	0.0954198473282
c025438	281	37	244	0	0.131672597865
c022428	170	29	141	0	0.170588235294
c025433	202	29	173	0	0.143564356436
c023591	238	28	210	0	0.117647058824
c023593	231	31	200	0	0.134199134199
c023595	358	45	313	0	0.125698324022
c023597	200	26	174	0	0.13
c006030p	426	48	378	0	0.112676056338
c033179	160	11	149	0	0.06875
c007065	111	10	101	0	0.0900900900901
c033174	84	11	73	0	0.130952380952
c009492	473	47	419	7	0.0993657505285
c007068	628	77	548	3	0.122611464968
c001355p	483	72	410	1	0.149068322981
c023375	81	17	64	0	0.20987654321
c023377	224	23	172	29	0.102678571429
c023371	168	17	151	0	0.10119047619
c003746m	395	56	337	2	0.141772151899
c009499	493	59	434	0	0.119675456389
c011483p	68	8	55	5	0.117647058824
c021958	208	21	187	0	0.100961538462
c002318p	400	54	346	0	0.135
c002617	1108	115	900	93	0.103790613718
c032222	54	5	49	0	0.0925925925926
c032229	234	39	180	15	0.166666666667
c009389	140	24	116	0	0.171428571429
c009381	180	24	156	0	0.133333333333
c009383	130	12	118	0	0.0923076923077
c009385	299	43	256	0	0.14381270903
c009387	392	50	338	4	0.127551020408
c020670	148	15	133	0	0.101351351351
c020675	139	18	121	0	0.129496402878
c020677	166	26	140	0	0.156626506024
c020679	81	6	74	1	0.0740740740741
c016465	281	40	241	0	0.142348754448
c004607	506	55	451	0	0.108695652174
c004602	851	101	750	0	0.118683901293
c004600	433	18	167	248	0.0415704387991
c004608	277	28	249	0	0.101083032491
c009435	141	18	123	0	0.127659574468
c009433	438	72	317	49	0.164383561644
c009431	305	38	267	0	0.124590163934
c009438	355	32	323	0	0.0901408450704
c002376p	386	51	334	1	0.132124352332
c009025	375	43	323	9	0.114666666667
c050484	102	11	91	0	0.107843137255
c050486	111	8	103	0	0.0720720720721
c027903	132	11	121	0	0.0833333333333
c027907	207	27	180	0	0.130434782609
c027905	307	41	266	0	0.133550488599
c028765	165	27	138	0	0.163636363636
c028764	145	18	127	0	0.124137931034
c021502	263	26	232	5	0.0988593155894
c021504	298	28	270	0	0.0939597315436
c021506	48	10	38	0	0.208333333333
c021508	174	15	159	0	0.0862068965517
c022206	183	11	172	0	0.0601092896175
c022207	279	38	241	0	0.136200716846
c051990	91	9	82	0	0.0989010989011
c053170	103	13	90	0	0.126213592233
c053172	97	14	83	0	0.144329896907
c042138	142	14	126	2	0.0985915492958
c003263m	107	15	92	0	0.140186915888
c006203m	111	11	100	0	0.0990990990991
c000093p	1288	124	1164	0	0.0962732919255
c005788m	319	45	274	0	0.141065830721
c000093m	965	134	790	41	0.138860103627
c037313	91	12	79	0	0.131868131868
c012918	150	9	141	0	0.06
c012914	485	62	423	0	0.127835051546
c012916	400	70	330	0	0.175
c012913	232	27	205	0	0.116379310345
c007537p	72	11	61	0	0.152777777778
c019927	106	11	95	0	0.103773584906
c019923	237	27	210	0	0.113924050633
c052549	82	10	72	0	0.121951219512
c007537m	114	15	99	0	0.131578947368
c000769	703	108	569	26	0.153627311522
c007418	142	23	119	0	0.161971830986
c004940	716	107	609	0	0.149441340782
c044440	124	15	101	8	0.120967741935
c044442	134	16	118	0	0.119402985075
c004943	622	73	549	0	0.117363344051
c004942	103	9	94	0	0.0873786407767
c016728p	238	16	220	2	0.0672268907563
c007419	336	38	298	0	0.113095238095
c015587	293	38	252	3	0.129692832765
c015585	331	56	269	6	0.16918429003
c016728m	140	23	117	0	0.164285714286
c015588	407	50	357	0	0.12285012285
c011696	633	93	540	0	0.14691943128
c011694	99	14	85	0	0.141414141414
c011692	318	34	284	0	0.106918238994
c011690	180	18	162	0	0.1
c036046	71	11	60	0	0.154929577465
c023810	147	16	131	0	0.108843537415
c023812	200	22	169	9	0.11
c023816	236	39	197	0	0.165254237288
c029852	236	18	218	0	0.0762711864407
c029856	231	22	209	0	0.0952380952381
c029858	192	23	169	0	0.119791666667
c009719m	189	20	169	0	0.10582010582
c014188	377	46	331	0	0.122015915119
c036599	162	28	134	0	0.172839506173
c014180	252	44	208	0	0.174603174603
c014182	306	46	256	4	0.150326797386
c014186	387	37	350	0	0.0956072351421
c039778	159	13	127	19	0.0817610062893
c038681	162	21	141	0	0.12962962963
c038683	136	15	121	0	0.110294117647
c034709	127	21	106	0	0.165354330709
c014636	448	50	360	38	0.111607142857
c014634	216	25	191	0	0.115740740741
c014630	159	30	129	0	0.188679245283
c007357	543	82	461	0	0.151012891344
c014639	213	23	190	0	0.107981220657
c010527	134	21	113	0	0.15671641791
c010525	528	46	323	159	0.0871212121212
c010523	224	23	201	0	0.102678571429
c010521	126	9	112	5	0.0714285714286
c051144	72	11	61	0	0.152777777778
c010529	61	6	53	2	0.0983606557377
c002263	1023	134	872	17	0.130987292278
c002261	1389	140	828	421	0.100791936645
c002265	1384	145	1175	64	0.104768786127
c002269	1210	176	1034	0	0.145454545455
c030496	124	11	46	67	0.0887096774194
c013238	308	56	252	0	0.181818181818
c013232	173	19	154	0	0.109826589595
c013230	227	33	192	2	0.145374449339
c013236	450	78	372	0	0.173333333333
c030055	111	11	100	0	0.0990990990991
c030052	121	22	99	0	0.181818181818
c030058	143	10	92	41	0.0699300699301
c035025	140	12	128	0	0.0857142857143
c013183	114	20	94	0	0.175438596491
c013185	148	38	110	0	0.256756756757
c013187	239	35	204	0	0.146443514644
c013189	96	17	77	2	0.177083333333
c028068	208	43	165	0	0.206730769231
c001407	475	62	413	0	0.130526315789
c001405	826	101	619	106	0.122276029056
c001402	596	74	447	75	0.124161073826
c001409	1306	136	1132	38	0.104134762634
c003136	1153	105	985	63	0.091066782307
c003132	507	73	434	0	0.143984220907
c007809	667	64	465	138	0.095952023988
c007804	583	86	496	1	0.147512864494
c007806	502	64	438	0	0.127490039841
c007800	644	77	567	0	0.119565217391
c012589	338	41	297	0	0.121301775148
c012583	370	47	323	0	0.127027027027
c012581	206	41	165	0	0.199029126214
c012587	307	27	275	5	0.0879478827362
c012585	230	23	207	0	0.1
c037299	113	17	85	11	0.150442477876
c036822	132	14	115	3	0.106060606061
c036826	27	9	18	0	0.333333333333
c011113	598	66	374	158	0.110367892977
c029080	280	44	225	11	0.157142857143
c033377	70	5	65	0	0.0714285714286
c033378	52	8	44	0	0.153846153846
