contig	numParameters	likelihood
c022536	10	-3668.381773
c022538	14	-2078.539656
c022541	12	-1753.189333
c022546	14	-2819.854714
c022562	24	-1771.003648
c022563	22	-4807.985215
c022566	14	-2798.163215
c022567	12	-2609.532880
c022570	20	-2245.100587
c022580	34	-3632.162671
c022584	32	-1496.865209
c022586	14	-2287.244611
c022598	22	-2387.592793
c022599	24	-4579.654704
c022602	10	-2774.210232
c022611	10	-2076.697299
c022619	12	-2563.134163
c022621	30	-3476.346414
c022624	26	-2497.386045
c022628	20	-2987.948366
c022641	14	-2818.201253
c022656	12	-1180.832548
c022659	12	-2091.585383
c022677	32	-3819.086525
c022679	24	-1341.775917
c022680	14	-2918.369378
c022682	10	-3620.546056
c022698	20	-1851.901084
c022699	28	-5671.354912
c022700	26	-2415.081204
c022701	12	-1999.558557
c022705	24	-3970.366217
c022706	24	-2406.932100
c022708	14	-654.094503
c022726	30	-1445.987259
c022730	30	-7114.317755
c022738	20	-3311.369584
c022743	16	-766.756134
c022765	16	-533.059694
c022769	18	-2879.740655
c022774	20	-1839.418388
c022777	12	-2076.049468
c022781	34	-2587.476077
c022788	24	-5175.439435
c022791	16	-955.280733
c022792	28	-5271.203314
c022797	28	-3149.141421
c022802	20	-1776.048811
c022808	10	-1275.774865
c022811	24	-2274.771103
c022820	30	-3414.553863
c022823	16	-621.596116
c022826	12	-2282.930629
c022832	32	-967.375856
c022846	14	-1772.229528
c022848	30	-2170.474843
c022854	10	-1190.042217
c022856	18	-1805.319157
c022873	14	-1231.831516
c022876	10	-1959.510534
c022877	26	-3111.818534
c022879	10	-756.813569
c022889	14	-3607.989986
c022891	10	-3166.488639
c022893	12	-3307.986667
c022910	20	-3210.446110
c022911	12	-1863.533638
c022912	14	-3126.060179
c022915	30	-2247.836968
c022920	10	-328.515587
c022927	14	-1848.653767
c022931	20	-4622.429035
c022936	18	-1054.162526
c022938	34	-3496.081996
c022944	22	-4235.997794
c022957	32	-1959.791636
c022964	24	-2431.484433
c022965	20	-2675.242263
c022973	30	-988.356339
c022978	20	-2817.110146
c022980	26	-999.843664
c022983	20	-3336.107018
c022995	22	-2909.780147
c023000	14	-2477.268027
c023010	24	-3034.406344
c023011	32	-1411.532896
c023017	14	-1192.919016
c023025	10	-2308.617543
c023027	22	-1841.756045
c023044	32	-5003.483577
c023047	16	-4001.285311
c023067p	30	-1480.137610
c023073	12	-1298.870263
c023074	12	-2276.532950
c023075	10	-3137.967815
c023077	10	-2106.044534
c023079	18	-1923.978167
c023084	34	-3118.621998
c023086	12	-1756.766743
c023120	12	-1681.546704
c023121	20	-1821.404307
c023123	14	-3048.513342
c023124	16	-4246.978344
c023126	34	-2158.484535
c023130	16	-4991.684751
c023131	10	-3234.264602
c023132	20	-2067.844453
c023133	16	-1469.188556
c023137	10	-2100.787046
c023142	16	-1179.450836
c023149	32	-998.271302
c023150	10	-721.301195
c023155	38	-2372.891322
c023165	16	-2974.764689
c023171	14	-5169.825673
c023192	32	-1508.056476
c023195	30	-1582.892005
c023196	28	-4059.002061
c023202	24	-1382.838604
c023203	16	-928.357013
c023209	12	-1395.988532
c023212	14	-1753.922449
c023222	30	-2565.078713
c023243	26	-1902.273766
c023258	26	-3296.104708
c023265	34	-3303.111931
c023272	38	-2901.054773
c023279	32	-3891.461507
c023287	10	-3262.796882
c023291	20	-3532.984193
c023307	26	-2105.158048
c023313	14	-2409.729882
c023326	18	-2365.314114
c023327	20	-2541.413888
c023329	28	-2357.838303
c023334	22	-4047.212452
c023337	12	-3116.903125
c023343	18	-2952.534658
c023347	10	-1375.568301
c023357	18	-3678.329561
c023358	34	-2699.242600
c023365	12	-2568.663309
c023368	14	-1400.133575
c023371	20	-2765.296751
c023377	14	-2077.399684
c023388	22	-2163.529103
c023389	20	-3349.819991
c023391	30	-597.885371
c023396	20	-1500.129311
c023397	32	-1095.312787
c023413	20	-1569.846988
c023415	18	-971.539711
c023418	38	-3168.464219
c023419	36	-3457.806700
c023425	10	-1194.857126
c023437	12	-2317.347378
c023439	14	-3810.885354
c023440	14	-2046.846950
c023443	14	-1056.647022
c023447	40	-2983.809892
c023451	32	-2494.231582
c023459	26	-896.943159
c023461	26	-2992.800544
c023470	14	-3184.674020
c023475	40	-2717.094595
c023479	10	-1338.577280
c023485	26	-1441.277272
c023487	32	-2170.390295
c023488	34	-914.467958
c023493	22	-2311.609368
c023497	12	-3538.221105
c023509	18	-2024.723642
c023510	18	-1156.830936
c023528	10	-3873.016204
c023530	28	-4709.820290
c023541	18	-2707.983264
c023543	26	-1389.685549
c023547	16	-824.118218
c023550	22	-3144.719165
c023551	12	-1006.536006
c023556	20	-2801.206901
c023560	22	-1673.127669
c023564	18	-878.105889
c023570	24	-686.699081
c023574	14	-4205.459857
c023584	32	-1075.116404
c023589	20	-3141.980821
c023591	16	-3040.122914
c023598	10	-1371.960209
c023614	34	-4187.993326
c023621	12	-2808.944137
c023623	24	-2110.107692
c023628	12	-1359.388090
c023634	12	-1416.720864
c023640	36	-2289.174030
c023642	12	-2542.221334
c023644	18	-892.770765
c023658	24	-2114.418259
c023661	22	-2576.445453
c023671	10	-3017.196565
c023691	10	-3112.490345
c023695	26	-2239.573105
c023696	12	-1834.834947
c023700	36	-863.071331
c023707	26	-3455.333276
c023709	26	-2868.907258
c023712	10	-3317.211535
c023715	16	-2124.604267
c023727	10	-1219.267519
c023728	10	-1514.556634
c023731	10	-2202.873798
c023733	26	-2963.669642
c023734	24	-2346.352326
c023744	28	-4711.920798
c023745	16	-1816.260510
c023751	34	-4760.602107
c023757	30	-1045.152958
c023760	22	-1645.253656
c023780	32	-2856.447335
c023781	10	-3404.738026
c023789	26	-871.509239
c023794	30	-4655.481786
c023811	16	-1239.874170
c023822	22	-2053.348892
c023827	30	-1171.994789
c023828	16	-2696.003335
c023830	32	-3285.100780
c023848	28	-2380.567094
c023852	24	-2096.413939
c023853	20	-3484.561784
c023854	12	-1768.706147
c023865	24	-2636.882554
c023884	32	-5345.164632
c023887	26	-1887.941024
c023894	18	-2546.768060
c023895	36	-1696.500621
c023900	22	-2639.613121
c023901p	12	-814.184486
c023908	32	-1280.209668
c023910	14	-1038.146862
c023912	26	-1723.370142
c023928	10	-2094.142550
c023937	14	-2209.558684
c023938	34	-1077.957365
c023940	26	-2913.701149
c023941	32	-1941.390001
c023946	12	-2730.090169
c023947	16	-2553.537815
c023954	26	-1510.638720
c023963	10	-1038.278227
c023964	22	-2538.055235
c023973	22	-3592.930533
c023986	22	-1015.321636
c023987	12	-1542.780724
c024013	16	-966.783846
c024014	24	-3146.106770
c024018	10	-3539.719421
c024027	30	-4464.121998
c024039	10	-3224.360620
c024046	22	-3682.737379
c024068	28	-1345.395630
c024070	14	-987.987823
c024071	26	-2198.313072
c024073	34	-1807.055961
c024076	10	-2503.132959
c024077	12	-2005.390295
c024087	12	-2374.840982
c024093	24	-1984.564945
c024115	12	-2355.921283
c024118	22	-3558.069615
c024120	32	-1722.909846
c024141	18	-1373.187066
c024142	10	-1883.297964
c024143	10	-1731.767558
c024145	18	-1573.524225
c024151	30	-3126.059772
c024152	16	-1617.472616
c024153	16	-4043.774511
c024158	34	-2693.353283
c024160	12	-913.411933
c024161	36	-2190.943903
c024173	16	-3856.353231
c024179	10	-1301.039184
c024184	10	-244.896827
c024188	22	-2511.094935
c024213	14	-3308.435770
c024214	30	-2311.569204
c024216	24	-1982.430647
c024218	20	-2541.350434
c024221	14	-752.383890
c024223	10	-538.706612
c024237	14	-3594.613626
c024247	28	-3244.996824
c024262	16	-1064.407066
c024265	16	-2360.548963
c024267	20	-2377.759873
c024282	22	-3034.971289
c024284	14	-4448.238546
c024290	14	-1622.285294
c024312	20	-2558.932441
c024317	12	-1140.831917
c024323	40	-1903.199207
c024330	28	-856.774139
c024335	34	-1753.490155
c024343	12	-1698.943995
c024349	28	-3262.775410
c024352	10	-3025.538244
c024377	28	-5275.579473
c024378	18	-3718.418721
c024381	12	-1088.308298
c024382	42	-1175.533781
c024392	14	-2521.632736
c024398	22	-1735.803709
c024406	10	-2322.834580
c024424	10	-1679.088861
c024434	28	-1253.891769
c024435	28	-1752.735226
c024444	10	-1704.583305
c024449	10	-1112.619983
c024468	18	-1764.472488
c024473	20	-1840.700593
c024476	38	-2671.718793
c024483	16	-529.095219
c024500	14	-1329.258471
c024501	14	-1482.401082
c024504	26	-3790.868332
c024511	10	-954.888954
c024533	26	-4531.799142
c024536	18	-1457.584777
c024540	34	-2990.839410
c024543	34	-3799.644074
c024563	24	-1311.098613
c024589	38	-2126.520383
c024593	18	-2361.996594
c024609	28	-1632.175327
c024624	26	-2480.390116
c024625	26	-2004.441840
c024632	16	-2291.147979
c024634	22	-4956.879173
c024635	12	-1097.949104
c024654	26	-3152.160129
c024663	14	-1693.801271
c024665	26	-2503.201954
c024666	14	-1897.668566
c024667	14	-490.073853
c024668	20	-2321.751174
c024704	32	-4681.559339
c024714	10	-2064.597101
c024715	36	-2119.137282
c024716	16	-2655.405024
c024720	30	-2071.471491
c024734	24	-2135.316234
c024735	24	-2780.043132
c024739	20	-1963.524384
c024747	28	-2991.527688
c024753	10	-1286.607276
c024781	16	-1269.646525
c024782	14	-948.751727
c024795	30	-1127.214892
c024797	34	-1238.946674
c024799	36	-1642.225473
c024803	10	-1722.722952
c024816	28	-4085.698988
c024821	10	-2623.613561
c024824	24	-2809.992762
c024840	10	-242.892952
c024841	18	-1210.068459
c024843	26	-2174.810844
c024846	14	-1347.975623
c024851	16	-2410.012206
c024854	14	-2715.109395
c024862	30	-4333.383947
c024866	24	-1040.923534
c024879	10	-1499.567565
c024880	22	-3238.029850
c024884	26	-2174.957282
c024889	36	-2534.465224
c024890	14	-2293.052932
c024891	10	-1854.053695
c024897	30	-1008.131938
c024898	18	-3351.563832
c024912	12	-1920.064855
c024916	22	-2259.798490
c024919	16	-3152.609656
c024923	28	-2687.087767
c024925	30	-2227.966692
c024927	16	-1537.304750
c024929	12	-594.685943
c024942	12	-796.308024
c024945	32	-742.681887
c024948	18	-860.476804
c024971	24	-4097.114972
c024973	14	-1275.972966
c024979	22	-2239.368236
c024980	12	-1325.783560
c024988	38	-2717.216354
c024991	18	-3230.143027
c024994	20	-991.069288
c024997	16	-2009.727988
c025017	32	-2785.364670
c025032	16	-939.791643
c025034	28	-4171.022149
c025050	22	-824.310046
c025056	18	-2694.368120
c025058	22	-1457.062531
c025062	32	-2845.773294
c025070	20	-3607.032786
c025073	34	-2779.899919
c025093	34	-2507.631247
c025095	30	-2062.018897
c025099	32	-5140.675385
c025102	34	-3955.470512
c025110	24	-4192.946724
c025113	32	-3484.165673
c025123	24	-4703.427685
c025131	12	-1056.453255
c025147	10	-2583.325248
c025156	24	-1215.441949
c025179	34	-1998.232502
c025191	16	-667.558779
c025196	12	-467.236435
c025197	10	-915.482121
c025206	10	-496.168852
c025210	28	-2308.358479
c025214	16	-3227.697675
c025234	22	-2898.894148
c025236	10	-2269.760781
c025237	26	-4138.081360
c025248	10	-1098.578848
c025253	14	-1881.043359
c025266	22	-1577.403864
c025267	24	-2542.321614
c025275	14	-2301.291074
c025277	16	-197.553234
c025281	12	-1570.675941
c025282	38	-1553.906640
c025283	16	-2817.712311
c025284	26	-2696.711975
c025285	28	-2932.221749
c025337	16	-1748.240538
c025342	30	-2737.491380
c025353	26	-1890.697571
c025359	24	-1026.309223
c025360	22	-2955.164375
c025367	24	-3356.251847
c025394	24	-3520.012392
c025402	28	-1791.529949
c025415	32	-2978.012097
c025420p	10	-1201.300085
c025423	14	-3002.071376
c025424	12	-1604.886624
c025441	16	-1489.470996
c025443	10	-2280.363020
c025446	28	-6631.464295
c025449	10	-555.864805
c025462	20	-1400.228876
c025464	20	-1869.217876
c025465	20	-1603.729309
c025466	26	-3313.704029
c025468	28	-1543.284671
c025469	16	-2243.858120
c025470	14	-1566.632984
c025472	28	-2456.562306
c025473	12	-2117.237867
c025482	10	-1538.658974
c025485	36	-3246.390898
c025486	12	-2438.958090
c025505	16	-818.806109
c025510	30	-563.405942
c025513	34	-2550.687120
c025519	38	-2014.450867
c025525	24	-2573.933893
c025528	20	-1532.808222
c025541	20	-4046.384550
c025549	28	-2795.041788
c025554	12	-1257.811386
c025562	12	-908.645753
c025576	28	-3490.593841
c025578p	10	-654.872949
c025586	10	-1416.461244
c025606	30	-3380.650974
c025607	12	-1788.018790
c025628	10	-866.050388
c025631	16	-1838.267314
c025633	16	-2377.928447
c025652	34	-3225.082464
c025654	10	-588.361995
c025657	12	-2243.070513
c025666	16	-1017.157988
c025669	16	-3160.231970
c025670	34	-2243.217984
c025695	26	-2016.804991
c025697	22	-2483.985486
c025717	16	-3998.275159
c025718	38	-4826.613142
c025721	10	-1755.155026
c025734	10	-2635.658256
c025750	34	-1589.335508
c025753	26	-2088.244698
c025766	14	-2775.153110
c025776	14	-2276.327034
c025787	28	-4284.995549
c025794	22	-2344.916986
c025813	14	-1905.614160
c025815	34	-4939.243080
c025818	12	-1685.751349
c025841	30	-2457.763583
c025842	12	-1252.031329
c025845	18	-3376.104440
c025850	12	-1818.986279
c025851	12	-1441.652096
c025854	28	-1947.147075
c025868	14	-1337.365478
c025873	30	-1546.861883
c025896	28	-1212.167266
c025899	20	-1671.415508
c025909	16	-3250.085077
c025922	30	-4541.894093
c025925	14	-1726.257228
c025930	22	-2517.396346
c025948	26	-1965.015899
c025952	30	-1932.813105
c025959	10	-1135.201694
c025960	22	-533.525188
c025961	14	-2865.155038
c025964	16	-632.316640
c025970	20	-1855.232384
c025980	26	-1363.486308
c025989	10	-961.009163
c025997	20	-858.197559
c025998	20	-2844.028483
c026035	34	-3108.681901
c026048	12	-732.202442
c026055	18	-2805.426207
c026057	22	-1559.069269
c026059	16	-1360.722758
c026078	28	-1825.237507
c026081	34	-2124.256207
c026087	36	-2565.647427
c026091	12	-3043.715135
c026110	36	-1327.798987
c026114	20	-2875.185808
c026141	36	-4209.553217
c026145	22	-881.718303
c026148	16	-3763.983740
c026153	12	-1682.680414
c026178	10	-2799.440965
c026179	34	-2555.036562
c026181	16	-4002.413310
c026188	12	-3552.494609
c026191	24	-1873.418847
c026237	16	-1199.054447
c026238	20	-2096.867817
c026246	36	-2690.432634
c026255	10	-1618.951043
c026256	16	-2083.062467
c026259	12	-2415.871833
c026261	14	-2338.773254
c026266	10	-1873.110231
c026274	14	-1583.569598
c026285	12	-2801.578764
c026305	32	-4725.765401
c026311	16	-1456.722705
c026316	10	-1416.670078
c026337	18	-4316.708537
c026341	20	-1897.281065
c026348	38	-3068.612850
c026365	32	-3916.954888
c026369	12	-1931.367935
c026371	24	-2202.022964
c026375	24	-1797.369605
c026383	14	-1858.611190
c026388	24	-2553.032856
c026392	12	-2657.046923
c026398	16	-2726.082914
c026399	10	-2181.866071
c026407	10	-1074.992269
c026432	22	-1893.686096
c026439	12	-2129.533624
c026481	10	-2167.610620
c026491	10	-2027.043014
c026497	12	-1009.805465
c026500	22	-1844.499309
c026504	24	-1640.981804
c026522	18	-2940.447608
c026524	22	-2456.068794
c026533	32	-825.355410
c026538	16	-2409.976673
c026540	14	-2717.036291
c026543	16	-1081.991984
c026545	12	-1234.262135
c026548	10	-497.562918
c026550	10	-2266.303475
c026564m	24	-1632.377947
c026570	20	-673.808461
c026573	20	-5274.493734
c026587	20	-2613.225637
c026589	24	-2363.498933
c026595	14	-1850.397666
c026597	12	-1010.282194
c026604	12	-1627.387642
c026610	24	-4383.607639
c026614	24	-2455.383074
c026618	30	-1883.403178
c026620	12	-750.701493
c026640	14	-2106.715679
c026644	18	-851.611291
c026655	10	-1412.386570
c026662	10	-2258.943173
c026665	16	-2504.452192
c026669	16	-1643.406624
c026691	22	-2446.516919
c026698	38	-584.459803
c026701	34	-1704.321669
c026704	10	-1927.052456
c026711	10	-1545.575323
c026729	32	-5549.534358
c026734	20	-1727.806222
c026737	10	-641.028316
c026748	26	-929.666190
c026749	14	-1905.262941
c026762	28	-1940.663164
c026768	26	-4010.977854
c026775	10	-1801.564735
c026797	26	-1521.256247
c026800	28	-1227.483973
c026801	28	-1130.280685
c026811	26	-2477.373335
c026826	10	-1711.184278
c026830	26	-829.644345
c026836	14	-2379.796004
c026842	38	-2316.266376
c026846	16	-2378.839538
c026850	42	-1928.211343
c026879	10	-1425.218296
c026905	30	-1736.817642
c026921	16	-1696.609849
c026949	16	-2054.927501
c026975	12	-1775.641634
c026976m	24	-952.691511
c026978	36	-4085.478554
c027000	10	-1655.747295
c027006	16	-3541.394934
c027007	18	-2548.803862
c027008	30	-2738.187965
c027013	40	-2772.273471
c027029	10	-3562.008544
c027041	24	-3412.239081
c027050p	34	-3876.285165
c027065	14	-894.975966
c027066	20	-5538.689929
c027093	18	-1936.985604
c027099	12	-2894.263115
c027102	32	-1986.454310
c027104	12	-2569.068767
c027111	10	-2775.049764
c027114	10	-886.917136
c027123	24	-3061.652774
c027127	16	-977.424573
c027128	12	-1511.229243
c027133	22	-2521.659784
c027136	14	-1690.507223
c027141	16	-835.019439
c027166	26	-1643.548659
c027169	32	-1925.751164
c027170	16	-2532.166325
c027178	10	-1171.372173
c027179	28	-1976.465187
c027192	40	-1143.408887
c027196	34	-778.459119
c027199	10	-1078.523344
c027200	36	-3307.615122
c027202	12	-2408.054867
c027248	12	-2571.759827
c027253	26	-3152.479796
c027259	12	-1652.721838
c027260	10	-1769.177995
c027272	32	-2067.148596
c027285	14	-2663.742895
c027286	16	-928.818919
c027287	24	-1937.366633
c027295	22	-4451.918395
c027303	28	-1473.986315
c027314	12	-1162.460960
c027319	16	-2345.737436
c027321	10	-457.683717
c027328	26	-2318.696360
c027331	10	-1540.827745
c027332	38	-1308.309909
c027333	24	-1798.447433
c027348	10	-223.327845
c027353	10	-2177.410032
c027357	16	-1688.971685
c027380	28	-4136.840229
c027385	18	-1658.728702
c027392	36	-3859.258484
c027394	36	-1776.735147
c027396	10	-701.226715
c027405	38	-3053.304480
c027408	12	-1405.107568
c027419	30	-2656.536618
c027426	10	-1774.668004
c027429	34	-1221.178443
c027439	22	-2608.216664
c027441	12	-1393.497716
c027447	12	-1088.098848
c027449	24	-4197.188733
c027467	12	-1738.012715
c027477	14	-1028.497052
c027485	18	-1002.463806
c027502	12	-786.002405
c027504	10	-2237.275905
c027512	18	-2862.715816
c027533	16	-1732.537377
c027542	14	-2045.317130
c027561	12	-1587.194946
c027611	26	-1608.795744
c027625	20	-2357.370550
c027659	14	-2990.829162
c027694	32	-1778.927021
c027697	18	-2058.832052
c027706	18	-1248.948183
c027715	24	-2062.522833
c027724	22	-2214.317552
c027725	22	-3006.383554
c027732	14	-1442.613907
c027733	10	-1485.635021
c027741	28	-2839.804069
c027759	32	-3458.578472
c027773	18	-1036.512258
c027783	16	-1760.918146
c027796	22	-2837.058311
c027800	24	-1854.944944
c027801	12	-2572.895138
c027806	16	-2380.337100
c027815	22	-2394.760133
c027822	10	-1536.899752
c027847	16	-1767.955740
c027850	18	-1847.698908
c027855	24	-1969.615386
c027859	22	-1404.493500
c027868	14	-1739.359364
c027902	24	-2172.406046
c027910	16	-1819.421153
c027911	16	-2488.111653
c027914	22	-1471.326429
c027916	10	-2263.467243
c027917	14	-883.613318
c027945	32	-1419.268272
c027960	10	-1430.785089
c027971	24	-1882.198611
c027974p	14	-1240.194482
c027985	18	-1555.698233
c027986	34	-3070.816442
c027990	28	-3541.242905
c027995	30	-2493.708485
c028000	10	-2207.031358
c028010	18	-358.378262
c028011	34	-2348.373902
c028013	32	-1772.141467
c028038	24	-2172.364545
c028044	12	-1172.634109
c028051	10	-1270.434998
c028060	16	-2340.803022
c028067	10	-1568.273130
c028068	22	-2583.406655
c028078	16	-2730.733018
c028089	30	-1652.276519
c028090	32	-2985.225185
c028108	20	-1453.035925
c028113	20	-2283.001782
c028119	26	-1389.241905
c028129	20	-2872.768009
c028146	10	-2289.632909
c028153	16	-536.706187
c028156	38	-3052.464185
c028158	28	-1294.662317
c028161	24	-2699.809612
c028164	12	-1798.003022
c028184	12	-2502.348411
c028195	40	-2709.268022
c028196	12	-874.407535
c028199	18	-2445.558945
c028216	20	-1760.288569
c028218	10	-1680.862856
c028219	12	-681.196638
c028225	24	-3035.797064
c028229	32	-2048.643282
c028236	12	-3098.314951
c028242	14	-1517.815996
c028247	10	-1066.440249
c028261	40	-1952.090519
c028265	40	-3440.207148
c028269	34	-2920.288756
c028270	10	-2535.327743
c028274	18	-2584.308803
c028283	20	-2065.265080
c028301	16	-3350.480901
c028306	10	-1846.158331
c028309	34	-3989.007171
c028320	16	-1997.313959
